Date,Open,High,Low,Close,Volume,Market Cap
"Mar 19, 2017",0.038362,0.047946,0.037377,0.046107,"18,759","1,303,850"
"Mar 18, 2017",0.044153,0.045460,0.036380,0.037326,"11,717","1,500,680"
"Mar 17, 2017",0.046854,0.047793,0.043414,0.044116,"6,904","1,592,470"
"Mar 16, 2017",0.050423,0.054731,0.046163,0.046879,"26,131","1,713,770"
"Mar 15, 2017",0.041122,0.052504,0.041122,0.050421,"36,159","1,397,650"
"Mar 14, 2017",0.039654,0.043850,0.038727,0.041265,"9,208","1,347,750"
"Mar 13, 2017",0.037622,0.041107,0.036888,0.039649,"12,101","1,278,690"
"Mar 12, 2017",0.037967,0.040830,0.037316,0.037845,"6,835","1,290,410"
"Mar 11, 2017",0.034283,0.037986,0.033956,0.037286,"6,289","1,165,200"
"Mar 10, 2017",0.037733,0.039531,0.032833,0.034290,"13,266","1,282,460"
"Mar 09, 2017",0.036875,0.038721,0.036035,0.037708,"4,190","1,252,600"
"Mar 08, 2017",0.037842,0.038924,0.036202,0.036657,"4,534","1,284,450"
"Mar 07, 2017",0.038328,0.039318,0.036144,0.038661,"8,595","1,299,780"
"Mar 06, 2017",0.039239,0.043194,0.037281,0.038358,"14,635","1,329,490"
"Mar 05, 2017",0.041863,0.041863,0.039188,0.039244,"6,068","1,417,210"
"Mar 04, 2017",0.041576,0.042019,0.040193,0.041882,"1,913","1,406,320"
"Mar 03, 2017",0.039259,0.043941,0.039250,0.041581,"8,262","1,326,780"
"Mar 02, 2017",0.039568,0.042594,0.038693,0.039273,"12,987","1,336,110"
"Mar 01, 2017",0.042692,0.043423,0.038649,0.039980,"14,093","1,440,430"
"Feb 28, 2017",0.041980,0.044189,0.041558,0.042321,"8,601","1,415,300"
"Feb 27, 2017",0.046017,0.051766,0.041443,0.041977,"52,537","1,550,060"
"Feb 26, 2017",0.038663,0.047699,0.037301,0.042655,"20,417","1,301,220"
"Feb 25, 2017",0.037582,0.043888,0.036251,0.038653,"11,075","1,263,770"
"Feb 24, 2017",0.038517,0.039338,0.035730,0.037601,"17,577","1,293,990"
"Feb 23, 2017",0.038852,0.041445,0.037919,0.038765,"13,070","1,304,250"
"Feb 22, 2017",0.041223,0.042641,0.038861,0.038861,"13,311","1,382,650"
"Feb 21, 2017",0.043345,0.043575,0.040498,0.041221,"13,335","1,452,540"
"Feb 20, 2017",0.045782,0.045978,0.042019,0.043365,"9,111","1,532,970"
"Feb 19, 2017",0.040939,0.047842,0.038973,0.045839,"15,925","1,369,570"
"Feb 18, 2017",0.044365,0.047011,0.039226,0.040932,"22,016","1,482,970"
"Feb 17, 2017",0.044485,0.046653,0.044313,0.044691,"12,790","1,485,660"
"Feb 16, 2017",0.040960,0.053383,0.040509,0.044490,"43,063","1,366,650"
"Feb 15, 2017",0.040734,0.041478,0.040182,0.040958,"4,866","1,357,970"
"Feb 14, 2017",0.039693,0.042689,0.038704,0.040734,"15,412","1,322,230"
"Feb 13, 2017",0.045119,0.045898,0.039676,0.039708,"33,311","1,501,540"
"Feb 12, 2017",0.049594,0.051113,0.045083,0.046234,"16,478","1,649,210"
"Feb 11, 2017",0.048416,0.052538,0.047629,0.049571,"21,697","1,608,620"
"Feb 10, 2017",0.048687,0.050686,0.046496,0.048405,"14,127","1,616,160"
"Feb 09, 2017",0.052958,0.056483,0.046129,0.048624,"43,721","1,756,470"
"Feb 08, 2017",0.043693,0.060186,0.041733,0.053088,"202,963","1,447,820"
"Feb 07, 2017",0.046084,0.047064,0.041642,0.043689,"17,814","1,525,770"
"Feb 06, 2017",0.045405,0.047644,0.041948,0.045512,"27,631","1,502,080"
"Feb 05, 2017",0.047179,0.050992,0.045146,0.045448,"18,407","1,559,380"
"Feb 04, 2017",0.053861,0.053861,0.044943,0.047191,"54,847","1,778,760"
"Feb 03, 2017",0.052897,0.057818,0.048165,0.053806,"87,749","1,745,270"
"Feb 02, 2017",0.044980,0.059984,0.043260,0.053118,"100,133","1,482,690"
"Feb 01, 2017",0.042283,0.047021,0.040561,0.045227,"16,477","1,392,610"
"Jan 31, 2017",0.044943,0.044951,0.039496,0.041880,"48,947","1,478,940"
"Jan 30, 2017",0.045117,0.050383,0.043543,0.044958,"43,549","1,483,490"
"Jan 29, 2017",0.039129,0.053824,0.039129,0.045117,"175,991","1,285,420"
"Jan 28, 2017",0.035592,0.049929,0.034053,0.039254,"91,264","1,168,050"
"Jan 27, 2017",0.030765,0.035593,0.030569,0.035593,"11,412","1,008,840"
"Jan 26, 2017",0.031441,0.031924,0.030425,0.030766,"6,634","1,030,060"
"Jan 25, 2017",0.030932,0.031770,0.030559,0.031362,"2,805","1,012,420"
"Jan 24, 2017",0.032782,0.032782,0.030921,0.030921,"5,559","1,072,160"
"Jan 23, 2017",0.032703,0.035621,0.031094,0.033037,"6,096","1,068,550"
"Jan 22, 2017",0.031378,0.032892,0.030345,0.032666,"4,248","1,024,350"
"Jan 21, 2017",0.033349,0.033369,0.029622,0.031204,"7,757","1,087,680"
"Jan 20, 2017",0.033698,0.033891,0.030639,0.033350,"8,607","1,098,170"
"Jan 19, 2017",0.031686,0.035964,0.029891,0.033712,"15,136","1,031,660"
"Jan 18, 2017",0.030524,0.033484,0.029345,0.031524,"9,471","992,988"
"Jan 17, 2017",0.033730,0.033736,0.029657,0.030506,"12,753","1,096,310"
"Jan 16, 2017",0.033468,0.034700,0.031300,0.033760,"5,403","1,086,800"
"Jan 15, 2017",0.031929,0.036192,0.031203,0.033463,"3,900","1,035,850"
"Jan 14, 2017",0.028558,0.035841,0.028558,0.031958,"9,144","925,689"
